CTE,dCTE,curvature,dCurvature,yawRate,steerAngle
0.0997435698504034,-0.000286628037593606,2.08699786958367e-05,2.54327238925974e-06,0.0315,-0.021
0.0990372466015411,-0.000706323248862301,2.392094198319e-05,3.0509632873533e-06,0.0315,-0.021
0.0987434517367296,-0.000293794864811472,2.69711916764259e-05,3.05024969323591e-06,0.03,-0.02
0.0980289554455893,-0.000714496291140357,2.98265121762342e-05,2.85532049980828e-06,0.03,-0.02
0.0977259626151201,-0.000302992830469112,4.39574497926793e-05,1.41309376164451e-05,0.03,-0.02
0.0983250740432032,0.000599111428083041,6.02947136806275e-05,1.63372638879482e-05,0.03,-0.02
0.0975889128167406,-0.000736161226462598,7.98300680257901e-05,1.95353543451626e-05,0.03,-0.02
0.098165612990907,0.000576700174166389,9.93320328118764e-05,1.95019647860863e-05,0.03,-0.02
0.0978169697840326,-0.000348643206874402,0.000115570383476501,1.62383506646245e-05,0.03,-0.02
0.0983594154821543,0.000542445698121688,0.000135046990778322,1.94766073018207e-05,0.03,-0.02
0.0984638979071985,0.000104482425044253,0.000151272351064108,1.62253602857863e-05,0.03,-0.02
0.0989605728936438,0.000496674986445234,0.000170738607728694,1.94662566645864e-05,0.03,-0.02
0.0985202303090446,-0.000440342584599129,0.000186957978448516,1.62193707198219e-05,0.03,-0.02
0.0989594528449258,0.000439222535881162,0.00020641901856,1.9461040111484e-05,0.03,-0.02
0.0993658762549547,0.000406423410028903,0.000225878243214236,1.94592246542361e-05,0.03,-0.02
0.100645032611915,0.00127915635696024,0.000242093193799706,1.62149505854693e-05,0.03,-0.02
0.100976714157747,0.00033168154583163,0.000260886502075001,1.8793308275295e-05,0.03,-0.02
0.101266203535581,0.00028948937783467,0.000252094804731793,-8.79169734320783e-06,0.03,-0.02
0.101516231021662,0.000250027486081064,0.000221608120327728,-3.0486684404065e-05,0.03,-0.02
0.102639813658486,0.00112358263682413,0.000196151559252472,-2.54565610752557e-05,0.03,-0.02
0.102823033435474,0.000183219776987237,0.000165591389267591,-3.0560169984881e-05,0.03,-0.02
0.104304734916133,0.00148170148065983,0.000135009202024555,-3.05821872430364e-05,0.03,-0.02
0.104438972729466,0.000134237813332161,0.000109493894101692,-2.55153079228629e-05,0.03,-0.02
0.105465823826446,0.00102685109697989,7.87993417039049e-05,-3.0694552397787e-05,0.03,-0.02
0.106479551277631,0.00101372745118539,5.30583216844275e-05,-2.57410200194774e-05,0.03,-0.02
0.107900165651533,0.00142061437390172,2.11541755657475e-05,-3.190414611868e-05,0.03,-0.02
0.108901724749242,0.0010015590977092,4.21847474986011e-06,-1.69357008158874e-05,0.03,-0.02
0.108994202228806,9.24774795644928e-05,3.07679798261838e-05,2.65495050763237e-05,0.03,-0.02
0.111326452691473,0.00233225046266632,6.21037144754231e-05,3.13357346492393e-05,0.03,-0.02
0.112343744360992,0.00101729166951944,7.39780618974275e-05,1.18743474220044e-05,0.03,-0.02
0.113787244796426,0.00144350043543399,4.83726310555333e-06,-6.91407987918742e-05,0.0285,-0.019
0.114817822280132,0.00103057748370543,4.4138364393746e-05,3.93011012881927e-05,0.0285,-0.019
0.116254901801477,0.00143707952134527,0.000122549712059335,7.84113476655886e-05,0.0285,-0.019
0.118166534258655,0.00191163245717842,0.000185278109477722,6.27283974183876e-05,0.0285,-0.019
0.119552891355712,0.0013863570970564,0.000260021936217197,7.4743826739475e-05,0.0285,-0.019
0.121392553968491,0.00183966261277933,0.000334554963755794,7.45330275385972e-05,0.0285,-0.019
0.122683247601946,0.00129069363345488,0.00039659081113437,6.20358473785757e-05,0.027,-0.018
0.124820856031556,0.00213760842961022,0.000470984250261057,7.43934391266867e-05,0.0255,-0.017
0.12646780118787,0.00164694515631389,0.000532952897273472,6.19686470124153e-05,0.0255,-0.017
0.127534120974961,0.00106631978709132,0.00060729501344604,7.43421161725675e-05,0.0225,-0.015
0.129414046649191,0.00187992567422929,0.000681621843410591,7.43268299645515e-05,0.021,-0.014
0.131183123637129,0.00176907698793846,0.000743552455579304,6.19306121687126e-05,0.0195,-0.013
0.132421939229383,0.00123881559225403,0.00077700301273148,3.34505571521758e-05,0.0165,-0.011
0.133948912539084,0.00152697330970059,0.000607472199500524,-0.000169530813230955,0.0135,-0.009
0.135381004781136,0.0014320922420521,0.000369070241613203,-0.000238401957887321,0.0105,-0.007
0.136750753860673,0.0013697490795371,0.000163163595386462,-0.000205906646226741,0,-0.005
0.138094354561455,0.00134360070078213,3.42529208934647e-05,-0.000128910674492997,0,-0.002
0.139445833304057,0.00135147874260247,0.000278078733139825,0.00024382581224636,0,0
0.140428796245685,0.000982962941627696,0.000478584387531806,0.000200505654391981,0,0.003
0.141901606263282,0.00147281001759739,0.000715871784504731,0.000237287396972925,0,0.005
0.143489905835166,0.00158829957188325,0.000912774358608747,0.000196902574104016,-0.012,0.008
0.145224379530079,0.00173447369491322,0.0011486394272046,0.000235865068595854,-0.0165,0.011
0.147144594844843,0.00192021531476436,0.00134500738165013,0.000196367954445531,-0.0195,0.013
0.149280956258138,0.00213636141329429,0.00158051781197281,0.000235510430322682,-0.024,0.016
0.151252981977974,0.00197202571983673,0.00181523210017156,0.000234714288198744,-0.0285,0.019
0.153934294200355,0.00268131222238069,0.00195445538059498,0.000139223280423423,-0.033,0.022
0.156922463938335,0.00298816973797947,0.00205406651692386,9.96111363288769e-05,-0.0375,0.025
0.159335737747127,0.0024132738087923,0.00213658821812068,8.25217011968271e-05,-0.0405,0.027
0.162577044339563,0.00324130659243665,0.00223562028194445,9.9032063823765e-05,-0.045,0.03
0.165690222845938,0.00311317850637435,0.00231815198860572,8.25317066612701e-05,-0.048,0.032
0.169659764060899,0.00396954121496157,0.00241719581506226,9.90438264565395e-05,-0.051,0.034
0.173526236128526,0.00386647206762689,0.0025162455339121,9.90497188498411e-05,-0.054,0.036
0.177381523713431,0.00385528758490489,0.00259879101136173,8.25454774496331e-05,-0.0555,0.037
0.182067344146047,0.00468582043261634,0.00269784970997098,9.90586986092446e-05,-0.057,0.038
0.186768047918667,0.00470070377261952,0.00278040135471298,8.25516447420013e-05,-0.057,0.038
0.191001901264461,0.00423385334579382,0.00287946551550522,9.90641607922452e-05,-0.057,0.038
0.196606080204314,0.00560417893985277,0.00296201980625017,8.25542907449445e-05,-0.0555,0.037
0.201775442647268,0.00516936244295463,0.00306092979777565,9.89099915254849e-05,-0.054,0.036
0.207430818512472,0.00565537586520379,0.00283705946795541,-0.000223870329820247,-0.051,0.034
0.213553511917536,0.00612269340506424,0.00230473428418623,-0.000532325183769182,-0.048,0.032
0.220036359802451,0.00648284788491507,0.00166091226354877,-0.000643822020637451,-0.045,0.03
0.226795636336374,0.00675927653392244,0.00112104931150088,-0.000539862952047895,-0.0405,0.027
0.232396089373206,0.00560045303683218,0.000452596164319195,-0.000668453147181684,-0.036,0.024
0.239412641572262,0.00701655219905625,8.14848868589573e-05,-0.000371111277460238,-0.0315,0.021
0.245513582896269,0.00610094132400676,0.000636976432707978,0.000555491545849021,-0.027,0.018
0.251077571950601,0.00556398905433189,0.00129461493200957,0.000657638499301587,-0.021,0.014
0.256863889203709,0.0057863172531078,0.00183308760972637,0.000538472677716802,-0.015,0.01
0.261926933288592,0.00506304408488323,0.00247633563268568,0.000643248022959315,0,0.005
0.267922425759673,0.00599549247108067,0.00301133457218967,0.000534998939503986,0,0.001
0.272530124668247,0.0046076989085746,0.00365269868378368,0.000641364111594015,0,-0.005
0.276131120010848,0.00360099534260061,0.00427405765544017,0.000621358971656482,0.015,-0.01
0.279465600973092,0.00333448096224437,0.00442459927404902,0.00015054161860885,0.024,-0.016
0.281682983784997,0.00221738281190453,0.00439383129756375,-3.07679764852643e-05,0.033,-0.022
0.283605535633457,0.00192255184846024,0.00436816678927781,-2.5664508285941e-05,0.0435,-0.029
0.285327085875499,0.00172155024204229,0.00433738203713665,-3.07847521411574e-05,0.0495,-0.033
0.285856290095603,0.000529204220103663,0.00431173930215189,-2.56427349847677e-05,0.06,-0.04
0.28570071931734,-0.000155570778263059,0.00428098232745634,-3.07569746955498e-05,0.069,-0.046
0.285357564661811,-0.000343154655528366,0.00425024184125389,-3.07404862024512e-05,0.0765,-0.051
0.284734482672781,-0.000623081989030883,0.0042246380154394,-2.56038258144818e-05,0.0855,-0.057
0.283447227777741,-0.00128725489503917,0.0041939300716203,-3.07079438191075e-05,0.0975,-0.065
0.282389530850081,-0.00105769692766089,0.00416835456077412,-2.5575510846176e-05,0.1065,-0.071
0.281082599190019,-0.00130693166006129,0.00413768197750469,-3.06725832694256e-05,0.1185,-0.079
0.278708049726236,-0.00237454946378335,0.0041073027213919,-3.03792561127956e-05,0.1275,-0.085
0.276065462093425,-0.00264258763281044,0.00418513511813222,7.78323967403237e-05,0.1395,-0.093
0.273677872643108,-0.00238758945031714,0.00447222585822532,0.000287090740093098,0.15,-0.1
0.271478310148477,-0.00219956249463171,0.00471598955293885,0.000243763694713534,0.1605,-0.107
0.267617534010432,-0.00386077613804503,0.00500854739554998,0.000292557842611127,0.171,-0.114
0.264779101192132,-0.00283843281829932,0.00525237530663666,0.000243827911086674,0.183,-0.122
0.261503751725643,-0.00327534946648905,0.00554499528685929,0.000292619980222629,0.195,-0.13
0.258263395173942,-0.0032403565517008,0.00583763057093184,0.000292635284072557,0.2055,-0.137
0.254463452780336,-0.0037999423936067,0.00608149189164419,0.000243861320712352,0.2175,-0.145
0.250233583469068,-0.00422986931126751,0.00637410449776535,0.000292612606121156,0.231,-0.154
0.246280112118194,-0.00395347135087376,0.00661791296400699,0.000243808466241643,0.2415,-0.161
0.242200846714562,-0.00407926540363243,0.00691041419980997,0.000292501235802975,0.255,-0.17
0.237405858428455,-0.00479498828610742,0.00720280702048706,0.000292392820677092,0.267,-0.178
0.233280954937268,-0.00412490349118633,0.00744304852520921,0.000240241504722151,0.279,-0.186
0.22836627192416,-0.00491468301310855,0.00768208775827442,0.000239039233065209,0.2895,-0.193
0.22312407764825,-0.00524219427590927,0.00786970452903078,0.000187616770756363,0.3015,-0.201
0.218494912429872,-0.00462916521837844,0.00809510312990443,0.000225398600873649,0.3135,-0.209
0.212924050963306,-0.00557086146656641,0.00828314274958846,0.000188039619684027,0.327,-0.218
0.207896626331309,-0.0050274246319961,0.00850902638203278,0.000225883632444317,0.3375,-0.225
0.202809688650221,-0.0050869376810885,0.00873515034472688,0.000226123962694105,0.348,-0.232
0.197229179977093,-0.00558050867312751,0.00892375500728747,0.000188604662560588,0.3585,-0.239
0.191534320297703,-0.00569485967939024,0.00915026046496174,0.000226505457674275,0.372,-0.248
0.185286364844131,-0.00624795545357237,0.00933914543795794,0.000188884972996198,0.381,-0.254
0.17978151324118,-0.00550485160295036,0.00956593597995653,0.000226790541998584,0.3915,-0.261
0.173690744128818,-0.00609076911236242,0.00979283266184617,0.000226896681889648,0.402,-0.268
0.168220038132015,-0.00547070599680269,0.00998196551159958,0.000189132849753401,0.4125,-0.275
0.162123374144042,-0.00609666398797296,0.0101709005835438,0.0001889350719442,0.4245,-0.283
0.156592390886734,-0.00553098325730797,0.0101461630919899,-2.47374915538535e-05,0.435,-0.29
0.15040627243575,-0.0061861184509843,0.010082542559226,-6.36205327639288e-05,0.4455,-0.297
0.145129591190896,-0.00527668124485425,0.0100296135392833,-5.29290199427213e-05,0.4575,-0.305
0.138882662852662,-0.00624692833823345,0.00996621452669971,-6.33990125835614e-05,0.468,-0.312
0.133583289241161,-0.00529937361150129,0.00990295254224497,-6.32619844547402e-05,0.4785,-0.319
0.128245499826464,-0.00533778941469715,0.00985034682256366,-5.260571968131e-05,0.489,-0.326
0.123886754494435,-0.00435874533202947,0.00978736429258747,-6.29825299761893e-05,0.4995,-0.333
0.118885885090469,-0.00500086940396562,0.00973500613474509,-5.23581578423804e-05,0.5115,-0.341
0.11550811584658,-0.00337776924388901,0.00967233774056886,-6.26683941762352e-05,0.522,-0.348
0.111543930516915,-0.00396418532966474,0.00960985454180174,-6.24831987671142e-05,0.534,-0.356
0.108212298963079,-0.00333163155383598,0.00955793342525598,-5.1921116545766e-05,0.543,-0.362
0.105586448469116,-0.00262585049396323,0.00949590322959851,-6.20301956574618e-05,0.5535,-0.369
0.103324237791719,-0.00226221067739678,0.00952402688967398,2.81236600754645e-05,0.564,-0.376
0.102720273007798,-0.000603964783920719,0.00973030996332386,0.000206283073649886,0.573,-0.382
0.101499459065939,-0.00122081394185918,0.00990769038834735,0.000177380425023485,0.582,-0.388
0.102145434931845,0.000645975865905618,0.0101208824928465,0.000213192104499126,0.591,-0.394
0.101864184457929,-0.000281250473915834,0.0103344141919053,0.000213531699058815,0.5985,-0.399
0.103326154487389,0.00146197002946007,0.0105125938798769,0.000178179687971632,0.606,-0.404
0.106023717630589,0.0026975631431998,0.0107266627771664,0.000214068897289465,0.612,-0.408
0.108205026217336,0.00218130858674727,0.0109052380215295,0.000178575244363136,0.618,-0.412
0.111557067515419,0.00335204129808238,0.0111197125539734,0.000214474532443902,0.6255,-0.417
0.115328499897646,0.00377143238222699,0.0113343437136583,0.000214631159684885,0.63,-0.42
0.120149016216545,0.00482051631889931,0.0115132859177544,0.000178942204096135,0.6345,-0.423
0.125352278793635,0.0052032625770904,0.0117280683101987,0.000214782392444211,0.639,-0.426
0.130824037336196,0.00547175854256055,0.0118993936266109,0.000171325316412251,0.645,-0.43
0.137333272814483,0.00650923547828727,0.0119521905437402,5.27969171293316e-05,0.648,-0.432
0.14505315404579,0.00771988123130737,0.0119528662750609,6.7573132061724e-07,0.6525,-0.435
0.152826730030825,0.0077735759850345,0.0119539305159885,1.06424092760106e-06,0.6555,-0.437
0.160868631542006,0.00804190151118078,0.0119552708231402,1.34030715172664e-06,0.6585,-0.439
0.169881601782047,0.00901297024004163,0.01195659832751,1.32750436979481e-06,0.66,-0.44
0.180160667504344,0.0102790657222967,0.0119584436065072,1.84527899717984e-06,0.6615,-0.441
0.190449600707373,0.0102889332030291,0.0119601911866409,1.74758013374819e-06,0.663,-0.442
0.201010012805151,0.0105604120977779,0.0119625395553669,2.34836872603679e-06,0.663,-0.442
0.213582746678737,0.012572733873586,0.0119651613774395,2.62182207250855e-06,0.663,-0.442
0.22536844824437,0.0117857015656326,0.0119675545605462,2.39318310673968e-06,0.663,-0.442
0.239201585035433,0.0138331367910637,0.0119706756477234,3.12108717721513e-06,0.6615,-0.441
0.253049827009879,0.0138482419744461,0.0119734836557963,2.80800807293639e-06,0.6615,-0.441
0.267158257902619,0.0141084308927394,0.0120620891332166,8.86054774202616e-05,0.66,-0.44
0.282260795316257,0.0151025374136379,0.0123017239948228,0.000239634861606206,0.657,-0.438
0.29853361165919,0.0162728163429334,0.0125979226065307,0.000296198611707869,0.6555,-0.437
0.314766398617012,0.0162327869578215,0.0128949333797294,0.000297010773198721,0.654,-0.436
0.331854419801628,0.0170880211846163,0.0131430197349893,0.000248086355259884,0.6525,-0.435
0.348998461309239,0.0171440415076111,0.0134413566493527,0.000298336914363444,0.6495,-0.433
0.366773159262733,0.0177746979534937,0.0136904456430556,0.000249088993702861,0.648,-0.432
0.385490364405395,0.0187172051426626,0.0139898469176376,0.000299401274582035,0.645,-0.43
0.404090828998067,0.0186004645926716,0.0142896959899657,0.000299849072328081,0.642,-0.428
0.422198962696786,0.0181081336987192,0.0145398352551138,0.000250139265148101,0.639,-0.426
0.441114807564487,0.018915844867701,0.0148402189631703,0.00030038370805649,0.6375,-0.425
0.460590768828734,0.0194759612642464,0.0150906327241438,0.000250413760973525,0.6345,-0.423
0.479649068476303,0.0190582996475692,0.0153739646064203,0.000283331882276451,0.6315,-0.421
0.498238331671288,0.0185892631949849,0.0153969222292723,2.29576228520014e-05,0.6285,-0.419
0.517389916352591,0.0191515846813031,0.0153551079821186,-4.18142471537084e-05,0.624,-0.416
0.536996060895968,0.0196061445433772,0.0153055019523725,-4.96060297461142e-05,0.6195,-0.413
0.556195979058148,0.0191999181621804,0.0152646526754485,-4.08492769239342e-05,0.615,-0.41
0.574867557613096,0.0186715785549477,0.0152162368104306,-4.84158650179631e-05,0.609,-0.406
0.594174382439819,0.0193068248267224,0.0151684964098343,-4.77404005962412e-05,0.603,-0.402
0.612990130980075,0.0188157485402565,0.0151292416197251,-3.92547901092201e-05,0.5955,-0.397
0.63239279969544,0.0194026687153653,0.0150827855610462,-4.64560586789006e-05,0.588,-0.392
0.651370824239376,0.0189780245439354,0.0150370541892967,-4.57313717494735e-05,0.579,-0.386
0.669870879208598,0.0185000549692219,0.0149995101312537,-3.75440580430274e-05,0.57,-0.38
0.688990589192182,0.0191197099835843,0.0149551495611216,-4.4360570132131e-05,0.5595,-0.373
0.706666268734923,0.0176756795427406,0.0149190918538568,-3.60577072647129e-05,0.549,-0.366
0.724954347977207,0.0182880792422849,0.0149990480268662,7.99561730093299e-05,0.5385,-0.359
0.742829182624328,0.0178748346471204,0.0152045810485164,0.000205533021650262,0.525,-0.35
0.761208760971835,0.0183795783475074,0.0153769665620805,0.000172385513564072,0.513,-0.342
0.778131678330737,0.0169229173589021,0.0155847269139883,0.000207760351907789,0.4995,-0.333
0.794543150509978,0.0164114721792407,0.0157933951727497,0.000208668258761426,0.486,-0.324
0.811350342124073,0.0168071916140949,0.0159679204504569,0.000174525277707196,0.4725,-0.315
0.826614822158805,0.0152644800347324,0.01617803767108,0.000210117220623061,0.4605,-0.307
0.84126524813919,0.0146504259803852,0.016388816607295,0.000210778936214993,0.4485,-0.299
0.855220735002001,0.0139554868628101,0.0165649000983353,0.000176083491040348,0.4365,-0.291
0.867515755370755,0.0122950203687544,0.0167766308886313,0.000211730790296006,0.4275,-0.285
0.879124149050053,0.0116083936792978,0.0169887266137617,0.000212095725130406,0.417,-0.278
0.889920457252651,0.0107963082025978,0.0171656673636218,0.000176940749860105,0.411,-0.274
0.899980017462453,0.0100595602098028,0.017329671419011,0.000164004055389206,0.405,-0.27
0.908235342821729,0.00825532535927553,0.0174051579750838,7.54865560727916e-05,0.402,-0.268
0.915596156134353,0.00736081331262417,0.0174676572302749,6.24992551911049e-05,0.4005,-0.267
0.921166394563405,0.00557023842905191,0.0175438446771932,7.61874469182404e-05,0.402,-0.268
0.925885445942255,0.0047190513788502,0.0176212940621143,7.74493849211404e-05,0.405,-0.27
0.928749392387084,0.00286394644482868,0.0176867719888886,6.54779267743218e-05,0.411,-0.274
0.930789963460343,0.00204057107325928,0.0177664358090138,7.96638201251351e-05,0.4185,-0.279
0.931849760539075,0.00105979707873183,0.017847250844119,8.08150351052118e-05,0.429,-0.286
0.931029323991261,-0.00082043654781383,0.0179154459257888,6.8195081669796e-05,0.441,-0.294
0.929336777788727,-0.00169254620253412,0.0179982615896393,8.28156638505544e-05,0.453,-0.302
0.926829344305531,-0.00250743348319626,0.0180821057120994,8.38441224601007e-05,0.465,-0.31
0.922192028202866,-0.00463731610266493,0.018152603222456,7.04975103565757e-05,0.4785,-0.319
0.91676513292574,-0.00542689527712537,0.0182261889543331,7.35857318770357e-05,0.492,-0.328
0.910369553826032,-0.00639557909970834,0.018292786053123,6.65970987899639e-05,0.5055,-0.337
0.90291376276208,-0.00745579106395222,0.018349213290231,5.64272371079803e-05,0.522,-0.348
0.894502905089448,-0.00841085767263194,0.0184180107900398,6.87974998087627e-05,0.5355,-0.357
0.885238753754003,-0.00926415133544467,0.0184879551609604,6.99443709206056e-05,0.5505,-0.367
0.874880231088993,-0.0103585226650106,0.0185470893659973,5.91342050369065e-05,0.5655,-0.377
0.863532818080564,-0.0113474130084285,0.0186190312758131,7.19419098157981e-05,0.582,-0.388
0.852302035118599,-0.0112307829619653,0.0186920028236248,7.29715478117211e-05,0.5955,-0.397
0.838954272454217,-0.0133477626643819,0.0187535671241247,6.15643004998889e-05,0.612,-0.408
0.825562037755203,-0.0133922346990143,0.0188283103997963,7.47432756716578e-05,0.624,-0.416
0.811235239763902,-0.0143267979913009,0.0188912862702112,6.29758704148269e-05,0.6375,-0.425
0.796806183017731,-0.0144290567461707,0.0189760366457005,8.47503754893286e-05,0.6525,-0.435
0.781257088579288,-0.0155490944384429,0.0191204267356061,0.000144390089905615,0.666,-0.444
0.765709089586613,-0.0155479989926754,0.0192495579031002,0.000129131167494117,0.678,-0.452
0.749248693299871,-0.0164603962867423,0.0194062112470197,0.000156653343919504,0.69,-0.46
0.732572599166741,-0.01667609413313,0.0195646303562327,0.000158419109213007,0.702,-0.468
0.715835231106481,-0.0167373680602595,0.0196979274901856,0.000133297133952888,0.7125,-0.475
0.697878980521957,-0.0179562505845239,0.0198593361888441,0.000161408698658431,0.723,-0.482
0.679877391955746,-0.018001588566211,0.0200222312985511,0.000162895109707083,0.732,-0.488
0.661469194210768,-0.0184081977449781,0.0201590345058885,0.000136803207337312,0.7425,-0.495
0.642995685111875,-0.0184735090988934,0.0203243687679392,0.000165334262050714,0.75,-0.5
0.623451196103629,-0.019544489008246,0.020490867523163,0.000166498755223808,0.7575,-0.505
0.60340050716233,-0.0200506889412986,0.0206304164500237,0.000139548926860716,0.7665,-0.511
0.584483589043109,-0.0189169181192206,0.0207503697216438,0.000119953271620104,0.7725,-0.515
0.564136377392267,-0.0203472116508424,0.0207461867106872,-4.18301095662932e-06,0.7785,-0.519
0.543528469933028,-0.0206079074592389,0.0207399516861421,-6.23502454506764e-06,0.783,-0.522
0.522471320150672,-0.0210571497823562,0.0207341242472847,-5.82743885744683e-06,0.7875,-0.525
0.501514532359026,-0.0209567877916463,0.0207306492588508,-3.4749884338138e-06,0.792,-0.528
0.480073297179583,-0.0214412351794425,0.0207281388257359,-2.51043311494739e-06,0.7965,-0.531
0.458815925708509,-0.0212573714710738,0.0207274400342603,-6.98791475579885e-07,0.7995,-0.533
0.436965189046693,-0.0218507366618167,0.020728241753219,8.01718958668568e-07,0.8025,-0.535
0.415352563697803,-0.0216126253488891,0.0207308638729024,2.62211968346873e-06,0.8055,-0.537
0.393208408186503,-0.0221441555113001,0.0207352950263057,4.43115340325803e-06,0.807,-0.538
0.37080165691206,-0.0224067512744431,0.0207403672917516,5.07226544593786e-06,0.8085,-0.539
0.348670702977722,-0.0221309539343381,0.0207481058749145,7.738583162855e-06,0.81,-0.54
0.325908861331782,-0.0227618416459404,0.020757692014865,9.58613995049803e-06,0.8115,-0.541
0.303408693739558,-0.0225001675922239,0.020783414867807,2.57228529420422e-05,0.813,-0.542
0.280740915612688,-0.0226677781268701,0.020812927101638,2.95122338309535e-05,0.8145,-0.543
0.257803819340146,-0.0229370962725415,0.020838821817153,2.58947155150242e-05,0.816,-0.544
0.234733349337093,-0.0230704700030533,0.0208714376848075,3.26158676544688e-05,0.8175,-0.545
0.211395404211528,-0.0233379451255653,0.0208998868112182,2.84491264107012e-05,0.819,-0.546
0.188331217978916,-0.0230641862326116,0.0209355274005262,3.5640589308019e-05,0.819,-0.546
0.165011667037302,-0.0233195509416138,0.020966461536583,3.09341360568184e-05,0.819,-0.546
0.140605154693721,-0.0244065123435814,0.0210050391106899,3.85775741068572e-05,0.8205,-0.547
0.117335243443273,-0.0232699112504481,0.0210451784320252,4.01393213353141e-05,0.822,-0.548
0.0937570609675106,-0.0235781824757622,0.0210797990130176,3.46205809924269e-05,0.822,-0.548
0.0699813169374016,-0.023775744030109,0.0211227215633144,4.29225502967569e-05,0.8235,-0.549
0.0455040162722798,-0.0244773006651218,0.0211586018141308,3.58802508164252e-05,0.8235,-0.549
0.0216718449578426,-0.0238321713144372,0.0211915457170359,3.29439029051436e-05,0.8235,-0.549
-0.00334742507792041,-0.025019270035763,0.0212181494585047,2.66037414687961e-05,0.825,-0.55
-0.0272621653304617,-0.0239147402525413,0.0212518427220512,3.36932635464811e-05,0.825,-0.55
-0.0517951453495465,-0.0245329800190849,0.0212874418262496,3.55991041983902e-05,0.8265,-0.551
-0.0767003806688633,-0.0249052353193167,0.0213185444420939,3.11026158442765e-05,0.8265,-0.551
-0.101860275008223,-0.0251598943393601,0.0213575673136552,3.90228715612603e-05,0.828,-0.552
-0.126875615602947,-0.0250153405947241,0.021391482746938,3.3915433282846e-05,0.8295,-0.553
-0.151632670792738,-0.0247570551897905,0.0214338300097894,4.23472628513603e-05,0.831,-0.554
-0.176233587518463,-0.0246009167257252,0.0214704711906145,3.66411808250984e-05,0.834,-0.556
-0.20197589319521,-0.025742305676747,0.0215160331366615,4.55619460470666e-05,0.837,-0.558
-0.228131700756922,-0.0261558075617115,0.0215553041953619,3.92710587003541e-05,0.8415,-0.561
-0.252676488053939,-0.0245447872970173,0.0216028827575763,4.75785622143857e-05,0.846,-0.564
-0.278467669463347,-0.0257911814094083,0.0216146892054132,1.18064478369442e-05,0.8505,-0.567
-0.304857773363025,-0.0263901038996778,0.0216095760064941,-5.11319891906628e-06,0.8565,-0.571
-0.330230281619567,-0.0253725082565415,0.0216064734820882,-3.102524405902e-06,0.8625,-0.575
-0.356901504481239,-0.0266712228616719,0.0216054498867588,-1.02359532941354e-06,0.8685,-0.579
-0.381912520982413,-0.0250110165011739,0.0216060964719206,6.46585161741958e-07,0.8745,-0.583
-0.408221097742267,-0.0263085767598541,0.0216081973465227,2.10087460209354e-06,0.882,-0.588
-0.434278482524719,-0.0260573847824521,0.0216125912440058,4.39389748314173e-06,0.8895,-0.593
-0.459600249094455,-0.0253217665697366,0.0216178113583062,5.22011430044086e-06,0.9,-0.6
-0.486074236443565,-0.0264739873491099,0.0216259418052916,8.13044698537435e-06,0.9075,-0.605
-0.511032800147155,-0.0249585637035893,0.021634268440823,8.32663553136312e-06,0.9165,-0.611
-0.536399133918131,-0.0253663337709761,0.0216461156537696,1.18472129465828e-05,0.9255,-0.617
-0.561776059958883,-0.0253769260407519,0.0216575285366283,1.14128828587051e-05,0.936,-0.624
-0.586912246067039,-0.0251361861081564,0.0216556070670358,-1.92146959250572e-06,0.9435,-0.629
-0.611957295143879,-0.02504504907684,0.0216091717680409,-4.64352989948714e-05,0.9525,-0.635
-0.635353930320234,-0.0233966351763546,0.0215510276969581,-5.81440710828371e-05,0.96,-0.64
-0.659390062760362,-0.0240361324401283,0.0215037783909416,-4.72493060164857e-05,0.9675,-0.645
-0.683178326019837,-0.0237882632594756,0.0214485635284487,-5.52148624928285e-05,0.975,-0.65
-0.70689299345588,-0.0237146674360428,0.0214038177358778,-4.47457925709348e-05,0.9825,-0.655
-0.728923794463389,-0.022030801007509,0.0213516789958597,-5.21387400181372e-05,0.9885,-0.659
-0.750848204136983,-0.0219244096735934,0.0213095541842649,-4.21248115947369e-05,0.996,-0.664
-0.772565042608884,-0.021716838471901,0.0212686569532044,-4.08972310604987e-05,1.002,-0.668
-0.793333401382177,-0.0207683587732931,0.0212212307787818,-4.7426174422608e-05,1.008,-0.672
-0.813243038494454,-0.0199096371122778,0.0211831084207809,-3.81223580009707e-05,1.0125,-0.675
-0.832887543798851,-0.0196445053043967,0.0211390702218152,-4.40381989656805e-05,1.017,-0.678
-0.852375560658557,-0.0194880168597062,0.0211034674844848,-3.56027373304042e-05,1.0215,-0.681
-0.870895906653966,-0.0185203459954087,0.0210599948624014,-4.34726220833528e-05,1.026,-0.684
-0.887782083054452,-0.016886176400486,0.0210247410076906,-3.52538547107942e-05,1.029,-0.686
-0.904427135437318,-0.0166450523828661,0.0209840035079,-4.07374997905725e-05,1.0335,-0.689
-0.920838462592709,-0.0164113271553908,0.0209513818854208,-3.26216224792245e-05,1.035,-0.69
-0.935597510813891,-0.0147590482211819,0.0209138522244043,-3.75296610165277e-05,1.0365,-0.691
-0.950116351539029,-0.0145188407251378,0.0208839428730161,-2.99093513881944e-05,1.038,-0.692
-0.962847121005934,-0.0127307694669051,0.0208497124602709,-3.42304127451988e-05,1.0395,-0.693
-0.976093906845374,-0.0132467858394405,0.0208225877708125,-2.71246894584e-05,1.0395,-0.693
