CTE,dCTE,curvature,HeadingError,steerAngle
0.0443972695004027,0.000413363021661485,-0.000210822682716905,0.00437561849077328,0.007
0.0461665708834432,0.00176930138304052,-0.000207713195878424,0.00116598297082948,0.006
0.0466464078998811,0.000479837016437959,-0.000204603716659309,0.00353646594879109,0.006
0.0480713497929986,0.00142494189311745,-0.000202012490391592,0.00132743738115293,0.006
0.0486163562755583,0.000545006482559687,-0.000198903025566711,0.00369546672033882,0.006
0.0501053048997703,0.00148894862421202,-0.000196311811897605,0.00148439345831441,0.006
0.0507136278595432,0.000608322959772908,-0.000193202361741578,0.00384996916907543,0.006
0.0522647408866496,0.00155111302710637,-0.000190611159878595,0.00163685122074542,0.006
0.0529345273469212,0.00066978646027159,-0.000187501723127731,0.00399997331380586,0.006
0.0545455856144153,0.0016110582674941,-0.000184392295031244,0.00179803849402171,0.006
0.0552753594587314,0.000729773844316176,-0.000181661270790943,0.00414547917346253,0.006
0.0569449703227737,0.00166961086404227,-0.000171298183561225,0.00193975318007311,0.006
0.0577311414860244,0.000786171163250658,-0.000159543669966024,0.00428054831616231,0.006
0.0594536995607108,0.00172255807468645,-0.000145437235787793,0.00434570830059533,0.006
0.0611997996690942,0.00174610010838339,-0.000133680788939265,0.00313540877309793,0.006
0.0624674560710405,0.00126765640194627,-0.00011957131692773,0.00444940634906033,0.007
0.0642536378127607,0.0017861817417202,-0.000105459235296273,0.00221551221594352,0.007
0.0651459174083864,0.000892279595625767,-9.3696322958784e-05,0.004532706609361,0.007
0.066964087670293,0.00181817026190655,-7.95757011172834e-05,0.00228768640940702,0.008
0.0678840543940672,0.000919966723774215,-6.7801866048447e-05,0.00459560907975121,0.008
0.0697258194080496,0.00184176501398238,-5.36593191164254e-05,0.00233946281203545,0.008
0.0706650123750659,0.00093919296701632,-3.9486062080753e-05,0.00464096635984301,0.009
0.0725220770543244,0.00185706467925849,-2.76172147043772e-05,0.00237084142315913,0.009
0.0734723076992207,0.000950230644896341,-1.4389179752631e-05,0.00466121890368187,0.01
0.0753363281795065,0.00186402048028578,-1.69747411802777e-05,0.00238443059251514,0.01
0.076291980020644,0.000955651841137509,-2.75565520015376e-05,0.00239451220907272,0.01
0.0772520913699145,0.000960111349270501,-3.63156850344157e-05,0.00468820792843294,0.011
0.0791292488590823,0.00187715748916775,-4.68005958168722e-05,0.00242467445085648,0.012
0.0801026787412421,0.000973429882159815,-5.72718613914614e-05,0.00472935638869254,0.012
0.0819965199791291,0.00189384123788705,-6.59921866936655e-05,0.00246995105354042,0.013
0.0829896129369559,0.000993092957826819,-7.6452371335595e-05,0.00250101789840329,0.013
0.0839950939775484,0.00100548104059245,-8.51668352405156e-05,0.00481220130887294,0.013
0.0859251909937944,0.00193009701624595,-9.56222421527925e-05,0.00256965306143897,0.014
0.0869596480587414,0.00103445706494704,-0.000104333890584444,0.00260584734645697,0.014
0.0880107641044863,0.00105111604574487,-0.000114786809119588,0.00265340258818147,0.014
0.0890801413185436,0.00106937721405735,-0.000125238843811343,0.00270545466513372,0.015
0.0901698938125228,0.0010897524939792,-0.000133943176437754,0.0027522664792814,0.015
0.0912807041738369,0.00111081036131414,-0.0001332667237225,0.00178455659779297,0.015
0.0920007513719044,0.000720047198067494,-0.000120423233119387,0.00285621198480435,0.015
0.0931520949788791,0.00115134360697465,-0.000104876221000959,0.00290419271234388,0.016
0.0943204952835933,0.00116840030471421,-9.19161175896983e-05,0.00293907035744345,0.016
0.0955033013129686,0.0011828060293753,-7.63559282667968e-05,0.00297479597743511,0.017
0.096698307250158,0.00119500593718941,-6.07805433845323e-05,0.00197727184130381,0.017
0.0974908312039619,0.000792523953803928,-4.77786938613296e-05,0.000745741732772753,0.017
0.0977925066430394,0.000301675439077415,-3.2112470287417e-05,0.00303971745343867,0.017
0.0990104770265489,0.00121797038350956,-1.88843899025328e-05,0.00202203426438974,0.018
0.0998187676153468,0.000808290588797861,-1.69340182407331e-05,0.000775940405430831,0.018
0.100129475288277,0.000310707672930136,7.15190928007879e-06,0.00305179959200297,0.018
0.101349464017144,0.00121998872886693,2.38594853126695e-05,-0.000263816599562539,0.018
0.101242049835167,-0.000107414181977017,3.96033019013463e-05,0.000752476567252192,0.018
0.101540898154451,0.00029884831928409,4.32356530182526e-05,0.00198685392091624,0.018
0.102331452091141,0.000790553936690155,2.63726912891538e-05,0.000721516988519966,0.018
0.102619194437449,0.000287742346308031,1.12034637492142e-05,-0.000315774434098692,0.019
0.102492542658,-0.00012665177944933,-3.944903175865e-05,0.000713825476279961,0.019
0.102779135174847,0.000286592516846818,-2.1098892249731e-05,-0.000310555067362994,0.019
0.10265652132054,-0.00012261385430648,-3.57865636579748e-05,-0.000299616246833168,0.02
0.10253962450894,-0.00011689681159982,-5.31840765257592e-05,0.000751017466122939,0.02
0.102843909449856,0.000304284940915847,-6.7623219002729e-05,-0.000257404030926001,0.021
0.102746375005737,-9.75344441188769e-05,-8.49205539938132e-05,-0.000223862283967424,0.021
0.102662541382801,-8.38336229364439e-05,-9.93217932914917e-05,-0.00246685810920733,0.022
0.101683747189618,-0.000978794193182919,-0.000116594098482281,0.000887613981565671,0.022
0.10204708777495,0.00036334058533237,-0.000133860050526511,-0.00236513069997146,0.023
0.101108566017698,-0.000938521757251801,-0.000148207234688679,-3.73620337237313e-05,0.023
0.101104085698696,-4.48031900245061e-06,-0.000147606098517142,-0.00224837741049244,0.023
0.100212869228138,-0.000891216470558398,-0.000131651141946565,-0.00219880610952217,0.023
0.0993422772586528,-0.000870591969484774,-0.000112430726962889,0.000129724692674138,0.022
0.0994007274495495,5.84501908967028e-05,-9.64056269205971e-05,-0.00210994369928041,0.022
0.0985635132519942,-0.000837214197555322,-7.71589332909267e-05,-0.00207317689728237,0.021
0.0977386571955867,-0.000824856056407516,-5.78770674713391e-05,-0.00431657208272451,0.02
0.0960128329795197,-0.00172582421606697,-4.17466157574769e-05,-0.00202722769761543,0.019
0.0952042485044701,-0.000808584475049598,-2.21278647862536e-05,-0.00305339480321543,0.018
0.0939864342790532,-0.00121781422541693,-2.36298929252249e-06,-0.002009045867021,0.018
0.0931826684815425,-0.000803765797510708,1.02651782098055e-05,-0.00428273272797774,0.017
0.0914663052667049,-0.0017163632148376,2.74015070290347e-05,-0.00201863140517045,0.016
0.090655920440386,-0.000810384826318913,4.6901052946309e-05,-0.00535107675040791,0.016
0.0885142568190407,-0.00214166362134527,6.62214546632111e-05,-0.00206075692458141,0.015
0.0876856975927386,-0.000828559226302095,7.75466761579876e-05,-0.00435976693202278,0.015
0.0859344005277003,-0.00175129706503833,6.76584623189165e-05,-0.00315876090556477,0.015
0.0846697525399814,-0.00126464798771889,5.74433241221185e-05,-0.00441325296514439,0.015
0.0828983807790535,-0.00177137176092794,4.5172129920056e-05,-0.00443496861379655,0.015
0.0811197189564471,-0.00177866182260632,3.28716296666469e-05,-0.00321904548383811,0.015
0.0798332805901419,-0.00128643836630522,2.25639963192908e-05,-0.00446110662357313,0.015
0.0780454662594232,-0.00178781433071871,9.87827562953678e-06,-0.00551151781462833,0.015
0.0758428610879457,-0.00220260517147754,3.01490436489621e-06,-0.00446954885336748,0.015
0.0740531855344835,-0.00178967555346221,-1.0985526694267e-05,-0.0055103078007761,0.015
0.0718524146334249,-0.00220077090105859,-2.15361798088689e-05,-0.00446029530285674,0.015
0.0700681758948727,-0.00178423873855219,-3.39074649985988e-05,-0.00549140200665033,0.015
0.0678763725128864,-0.00219180338198627,-4.6204386460288e-05,-0.00443001855665415,0.015
0.0661049820395429,-0.00177139047334354,-5.62435942508346e-05,-0.00545480043336743,0.014
0.0639293577592583,-0.00217562428028457,-4.84288862157214e-05,-0.00438713972428273,0.014
0.0621748199636589,-0.00175453779559941,-3.10126000961864e-05,-0.00541689819569857,0.014
0.0600121186848022,-0.00216270127885673,-8.72231324312923e-06,-0.00767962285844881,0.014
0.0569405989681097,-0.00307151971669244,-1.3604260634427e-05,-0.00436445813985298,0.014
0.055191650679111,-0.00174894828899867,2.56333854003317e-05,-0.00541580402597974,0.014
0.0530255155103903,-0.00216613516872078,4.66173642454416e-05,-0.00543239481036384,0.014
0.0508519247798702,-0.00217359073052006,6.39020350002248e-05,-0.00667654834873144,0.014
0.0481704120228024,-0.00268151275706777,8.45706467216676e-05,-0.0054858162648892,0.014
0.0459730223107161,-0.00219738971208628,0.000101766699833987,-0.00779117071931124,0.014
0.042848647718717,-0.00312437459199912,0.000122384576324435,-0.00556900891775758,0.014
0.0406152993486487,-0.00223334837006837,0.000139557366095127,-0.00684022718378863,0.014
0.0378615807762941,-0.00275371857235457,0.000160158027663818,-0.0056819727739148,0.014
0.0355804152697688,-0.00228116550652527,0.00017578470363065,-0.0080271638589906,0.014
0.0323599394615616,-0.00322047580820723,0.00016866424254968,-0.00581781665508174,0.013
0.0300239553335843,-0.00233598412797733,0.000157194889991765,-0.00815878260322744,0.013
0.0267514387524827,-0.00327251658110159,0.000147636719864155,-0.00716545714752392,0.013
0.0238682168127348,-0.00288322193974785,0.000136166355889686,-0.00827381344445977,0.013
0.0205503900261127,-0.00331782678662209,0.000126607142807441,-0.00604938632792429,0.013
0.018123634241889,-0.00242675578422374,0.000115135199438133,-0.00837225637955941,0.013
0.0147675635776708,-0.00335607066421813,0.000103661984267724,-0.00841896092874572,0.012
0.0113944536149017,-0.00337310996276915,9.40996654587831e-05,-0.00845411140787311,0.012
0.00800661106052034,-0.00338784255438136,8.26226963619566e-05,-0.00849176800900908,0.012
0.00460526869573113,-0.00340134236478921,7.30559702751132e-05,-0.00851937853096985,0.012
0.00119248555084528,-0.00341278314488586,6.15711551890733e-05,-0.0085479871847034,0.011
-0.00223029068962266,-0.00342277624046793,5.19941906704041e-05,-0.00856805775176595,0.011
-0.0056611832425829,-0.00343089255296024,4.10190418911377e-05,-0.00858763054687639,0.011
-0.00909864079715844,-0.00343745755457554,3.28309703801356e-05,-0.00860321375882389,0.011
-0.0125415382498509,-0.00344289745269245,2.62653492846348e-05,-0.00861361955108286,0.01
-0.0159885370537134,-0.00344699880386246,1.83620574444469e-05,-0.00862301023925882,0.01
-0.0194385851659102,-0.00345004811219686,1.17183603224823e-05,-0.00862825559548064,0.01
-0.0228904498653871,-0.00345186469947689,3.18730668015092e-06,-0.00863145376138341,0.01
-0.0263430046168289,-0.00345255475144184,-2.52021333514376e-06,-0.00863127418765686,0.009
-0.02979505093506,-0.00345204631823103,-9.88417519512151e-06,-0.00862854432443116,0.009
-0.033245471205747,-0.00345042027068699,-1.78836107276037e-05,-0.0108886377113588,0.009
-0.0376041161702411,-0.00435864496449417,-2.44744275846225e-05,-0.00861428192635971,0.008
-0.041047721415449,-0.00344360524520788,-3.23559526593058e-05,-0.00860171730184911,0.008
-0.0444860982539171,-0.00343837683846809,-3.89134049006257e-05,-0.00858866656139279,0.008
-0.0479182157132218,-0.00343211745930473,-4.67757757277467e-05,-0.00856990940665092,0.008
-0.0513428975098317,-0.00342468179660983,-5.14202872895876e-05,-0.00854804196467507,0.008
-0.0547592347947776,-0.00341633728494591,-4.77697113296167e-05,-0.0118532524636885,0.007
-0.0594914280254404,-0.00473219323066285,-4.29268200295641e-05,-0.00851096203361967,0.007
-0.0628932723098592,-0.00340184428441879,-3.88904874657006e-05,-0.00849642211972945,0.007
-0.0662890218063886,-0.00339574949652936,-3.4045898720366e-05,-0.00848088377185174,0.007
-0.0696792338663222,-0.00339021205993358,-3.00075647758262e-05,-0.00846952643980847,0.007
-0.0730647452425745,-0.00338551137625234,-2.51593830258293e-05,-0.0107242726760552,0.007
-0.0773572736455363,-0.00429252840296176,-2.03072138775677e-05,-0.00844817109044405,0.007
-0.0807353844881624,-0.00337811084262615,-1.62581135345989e-05,-0.00844173229854261,0.006
-0.0841109540106937,-0.00337556952253132,-1.1384235030652e-05,-0.00843591529946686,0.006
-0.0874846227199155,-0.00337366870922177,-7.28774967579976e-06,-0.0106991245763655,0.006
-0.0917681850291526,-0.00428356230923713,-2.04383661004201e-06,-0.00843066119324254,0.006
-0.0951402811940296,-0.00337209616487692,-2.91370617998937e-06,-0.00948302093203157,0.006
-0.0989250052148022,-0.00378472402077268,5.70308359984747e-06,-0.00843240876341778,0.005
-0.102298171728182,-0.00337316651337961,-6.10863655366455e-06,-0.00843211129454957,0.005
-0.105669660141314,-0.00337148841313215,-3.48992718885756e-05,-0.0106890777556337,0.005
-0.109946312177315,-0.00427665203600054,-6.48170591509208e-05,-0.00839965297362966,0.005
-0.113301464068081,-0.00335515189076638,-8.94351060092202e-05,-0.00837088649514994,0.005
-0.116642130554822,-0.00334066648674136,-0.000118867130788944,-0.00832480622860032,0.005
-0.119963958474255,-0.00332182791943239,-0.00014824709387678,-0.00826611448671821,0.005
-0.123261825598503,-0.00329786712424862,-0.000172709901276412,-0.0104740363913169,0.005
-0.127443457042687,-0.00418163144418376,-0.000202050903368075,-0.00812575801396065,0.005
-0.130681436354029,-0.00323797931134231,-0.000226493979540995,-0.00804794673048992,0.005
-0.133883564176556,-0.00320212782252619,-0.000255819482923738,-0.00899544584613121,0.005
-0.137457181002648,-0.00357361682609239,-0.000280253763633304,-0.010112398782359,0.004
-0.141484133389356,-0.00402695238670761,-0.000309571802987763,-0.00771787742904717,0.004
-0.144551136921031,-0.00306700353167583,-0.000335951666700195,-0.00757720963368014,0.004
-0.147563877385178,-0.00301274046414651,-0.00027919253217262,-0.00746327249831458,0.004
-0.15053295412373,-0.00296907673855171,-0.000159387998926604,-0.00737147786108894,0.004
-0.153474326491333,-0.00294137236760303,-5.24674415704164e-05,-0.00960018316748767,0.004
-0.157316726911305,-0.0038424004199728,3.22315992323663e-05,-0.00733488798741222,0.004
-0.160256462267931,-0.00293973535662592,0.000144714507235845,-0.00737459863829537,0.004
-0.163221264464157,-0.00296480219622594,0.00026489440062471,-0.00746873371868384,0.004
-0.16622836932049,-0.00300710485633318,0.000383598577848858,-0.0076135764125711,0.004
-0.169297191680487,-0.00306882235999612,0.00048218118985077,-0.0110959462402911,0.004
-0.173765933771131,-0.00446874209064479,0.000600300369259432,-0.00801081835352191,0.004
-0.177007984496066,-0.00324205072493505,0.000698649326725555,-0.00824772273438334,0.003
-0.180361199498335,-0.00335321500226896,0.000816606837973651,-0.00857848718704446,0.003
-0.183846381069303,-0.00348518157096747,0.000914869601094106,-0.0111593214758416,0.002
-0.18838930540647,-0.00454292433716674,0.000946827629824165,-0.00931468226383059,0.001
-0.19216858884613,-0.0037792834396608,0.000443571077527866,-0.00961777697711197,0
-0.196031842450285,-0.00386325360415457,0.000206144430540154,-0.00969282501348134,-0.001
-0.199897166367,-0.00386532391671512,-0.000477475420623531,-0.00956984746440881,-0.002
-0.203683063316837,-0.00378589694983675,-0.000943560314676573,-0.0115563014932656,-0.002
-0.208223864148178,-0.00454080083134079,-0.00148974167166212,-0.00874078219973029,-0.003
-0.211611875747065,-0.00338801159888741,-0.00194224800372384,-0.00810569905449032,-0.004
-0.214683477448867,-0.00307160170180182,-0.00248407635202874,-0.00818297865793038,-0.005
-0.217773547336518,-0.00309006988765137,-0.00302529125050551,-0.00818942479376217,-0.005
-0.22086996197474,-0.00309641463822177,-0.00347605129431861,-0.00473907815131236,-0.006
-0.222505739639677,-0.00163577766493661,-0.00401677792797458,-0.0031053426978227,-0.006
-0.223491171811317,-0.00098543217164071,-0.00446727151609881,-0.00156632895027142,-0.006
-0.22376398660834,-0.000272814797022264,-0.00498464746473671,0.000493566304824888,-0.006
-0.223248508998517,0.000515477609822373,-0.00475909847522124,0.000364841899897161,-0.006
-0.222852837310831,0.000395671687685756,-0.0043106352834806,0.00424303220476752,-0.006
-0.220875854804437,0.00197698250639494,-0.00377234875851027,0.0059649481830033,-0.006
-0.21827951931794,0.00259633548649676,-0.00332364604718217,0.00722308170054342,-0.006
-0.215162621951767,0.00311689736617296,-0.00278497523326594,0.00852068894738078,-0.006
-0.211591587654875,0.00357103429689162,-0.00233577522074397,0.00610230582305693,-0.006
-0.208988341851406,0.00260324580346921,-0.00179603352248002,0.0102985587243785,-0.007
-0.204764852289219,0.00422348956218715,-0.00125454875491941,0.010940461775991,-0.007
-0.20032861324771,0.00443623904150905,-0.000799349338362828,0.0112986101036707,-0.007
-0.195766299458861,0.00456231378884875,-0.00021387580525229,0.0115162685266488,-0.008
-0.191154615877798,0.0046116835810627,-9.64914296194477e-05,0.00925442146904887,-0.008
-0.187476550488024,0.00367806538977425,0.000680574265264884,0.011314313933684,-0.009
-0.183008297431914,0.00446825305610976,0.00113703763316659,0.0109654062691726,-0.01
-0.178727554243588,0.00428074318832641,0.00149301588493922,0.0103654984194601,-0.011
-0.174683655037296,0.00404389920629167,0.00167787049171914,0.00967591015619451,-0.012
-0.170911872536949,0.00377178250034702,0.00183175711863518,0.00904057655696544,-0.013
-0.167428908913523,0.00348296362342637,0.0020164076936969,0.00593889700843375,-0.014
-0.165176791072274,0.00225211784124923,0.0021702749479206,0.00744867147054951,-0.015
-0.162365044741178,0.00281174633109518,0.00235490773347913,0.00646782587179073,-0.015
-0.159933585470416,0.00243145927076266,0.00250876224135808,0.00558977361576574,-0.016
-0.157902559998094,0.00203102547232201,0.0026933797194995,0.0067345238319354,-0.017
-0.15539368664798,0.00250887335011399,0.00287798681121166,0.0032573770056219,-0.018
-0.154258098022316,0.00113558862566407,0.0030318160399245,0.00219176700046209,-0.019
-0.153599984783712,0.000658113238603514,0.00321639569337818,0.000840222023763992,-0.021
-0.153462940044526,0.000137044739186604,0.0033701958868532,0.00192449020966379,-0.023
-0.15295145911038,0.00051148093414588,0.00355361474282633,-0.0018438989607934,-0.025
-0.153921042742457,-0.000969583632076998,0.00365688070235663,0.000170136644038532,-0.027
-0.154146195106827,-0.000225152364370734,0.0037348516144999,-0.00473835460674099,-0.03
-0.15629103565329,-0.00214484054646269,0.00381265486789518,-0.00409426192089857,-0.033
-0.158145789868121,-0.00185475421483108,0.00387750915385315,-0.00443218581682014,-0.037
-0.16019745398443,-0.00205166411630867,0.00395535506888077,-0.0071643561332615,-0.04
-0.163301989534941,-0.00310453555051143,0.00402024298291956,-0.00755347538628737,-0.044
-0.16663196436002,-0.00332997482507821,0.0040981266286548,-0.00703158051667163,-0.048
-0.169701179232604,-0.00306921487258452,0.00417602833140991,-0.00881511416879333,-0.053
-0.173453088433571,-0.00375190920096657,0.00424095874179885,-0.0113665354983987,-0.058
-0.178272527083518,-0.00481943864994708,0.00431888808642735,-0.0121720277233055,-0.064
-0.183389773254916,-0.00511724617139797,0.00438383825930147,-0.0127003593946147,-0.07
-0.188795558563096,-0.0054057853081802,0.00446178705011436,-0.0133650737025777,-0.078
-0.19441008535122,-0.00561452678812446,0.00452737278329327,-0.01167158284693,-0.085
-0.199423773975686,-0.00501368862446561,0.00462318594794631,-0.0169512046934042,-0.093
-0.206486125182904,-0.00706235120721846,0.00472601993562609,-0.0133772725497145,-0.102
-0.212086936230495,-0.00560081104759089,0.00481173738889201,-0.0173727974474343,-0.111
-0.219358819070945,-0.00727188284044936,0.00491462224436116,-0.0138878556549349,-0.121
-0.225199227830039,-0.00584040875909447,0.00500037690171825,-0.0166827281512494,-0.131
-0.232214556148175,-0.00701532831813603,0.00510329949811926,-0.0178473677978244,-0.142
-0.239667726316315,-0.00745317016813965,0.00518907930422791,-0.0141173661324943,-0.152
-0.245709991977916,-0.0060422656616014,0.00529202380929681,-0.017377273399815,-0.163
-0.252990771116763,-0.00728077913884698,0.00537781441154404,-0.0160015889653327,-0.174
-0.259816361357456,-0.00682559024069257,0.00548076218168689,-0.0150584199392405,-0.186
-0.266207710079609,-0.0063913487221533,0.0055837028369028,-0.015146710817584,-0.197
-0.272583736010983,-0.00637602593137415,0.00566947632184835,-0.0148668497191058,-0.207
-0.278922123926762,-0.00633838791577879,0.00579671136233598,-0.0140590536178964,-0.217
-0.28489901517463,-0.00597689124786754,0.00597546276397922,-0.0138702927033716,-0.226
-0.290890526087957,-0.00599151091332711,0.00619740113701731,-0.0132314368121342,-0.235
-0.29658427272962,-0.00569374664166311,0.00638243966649194,-0.0108695548434574,-0.245
-0.301429750817495,-0.00484547808787483,0.00660458595491503,-0.0104149156154811,-0.252
-0.306026206154159,-0.00459645533666458,0.00682683047579139,-0.0086716973446852,-0.26
-0.309868941447055,-0.00384273529289619,0.00701209913560802,-0.010235008423729,-0.267
-0.314448843297418,-0.00457990185036306,0.0072344848828075,-0.00542010025284334,-0.274
-0.317044677840176,-0.00259583454275714,0.00741984593961528,-0.00805511729742436,-0.281
-0.320808772278676,-0.00376409443850007,0.00764230753080467,-0.00340960256810163,-0.287
-0.322648889287059,-0.00184011700838377,0.0078276988186053,-0.00385191070488755,-0.293
-0.324787966668258,-0.0021390773811989,0.00805015216904252,-0.00405830367513493,-0.298
-0.326918585996105,-0.00213061932784681,0.00827215043782862,-0.00289031744080281,-0.303
-0.328518515020521,-0.00159992902441636,0.00844515521577233,-0.000337727135082844,-0.308
-0.329213700612829,-0.000695185592307579,0.0086438225606913,0.00152787363245466,-0.312
-0.329093769081495,0.000119931531333994,0.00880952599762807,0.00157872739592735,-0.316
-0.329081373677589,1.2395403905574e-05,0.00900854562552734,0.00163204944813211,-0.319
-0.328969244026752,0.000112129650837456,0.0091745255245024,0.00472336853424782,-0.323
-0.32775569913569,0.00121354489106229,0.00937383482024531,0.00309050981502645,-0.327
-0.3271102861269,0.000645413008789231,0.00954001726854014,0.00759725737896,-0.331
-0.324810507110175,0.00229977901672512,0.00973951810406147,0.00581699705475369,-0.334
-0.323103821936187,0.00170668517398831,0.00993907512641267,0.00710246156119387,-0.338
-0.320803364802376,0.00230045713381072,0.0101053880832348,0.00901992643794847,-0.341
-0.317871695144019,0.00293166965835762,0.0103049464249435,0.00939214133793786,-0.344
-0.31470883012604,0.0031628650179788,0.0104712005751081,0.0111722489262842,-0.347
-0.310979561868413,0.00372926825762643,0.010689618548348,0.0114038875595872,-0.35
-0.307069579420709,0.00390998244770424,0.0109586778036799,0.0106199186533451,-0.353
-0.303636515557727,0.00343306386298187,0.0112977448460728,0.0137095921930963,-0.355
-0.298867340443388,0.00476917511433944,0.0115808412054814,0.0144046676512875,-0.357
-0.294013137953422,0.00485420248996543,0.0119211654267399,0.0141557065040385,-0.359
-0.2891216627194,0.00489147523402289,0.0122620997698487,0.0150744956340887,-0.362
-0.283753961668033,0.00536770105136697,0.012546629032003,0.0148018141485786,-0.366
-0.27868832381295,0.00506563785508246,0.0128884964895028,0.0154156859343879,-0.368
-0.273255299630854,0.0054330241820959,0.013173684989094,0.0149566668317309,-0.371
-0.268214794941246,0.00504050468960837,0.0135161816754114,0.0152637165265159,-0.376
-0.262916714496751,0.0052980804444947,0.0138017436703778,0.0152054003073303,-0.379
-0.257858526601174,0.00505818789557755,0.0141444866163143,0.0164771194988074,-0.384
-0.252169988225305,0.00568853837586858,0.0144300687572988,0.016779078727462,-0.388
-0.246577542480362,0.00559244574494291,0.0147198030138469,0.0153651390701626,-0.393
-0.241367041061222,0.00521050141914006,0.014867198819842,0.0144128414499738,-0.397
-0.236403484345537,0.00496355671568496,0.0149856709599195,0.0144613452084643,-0.403
-0.231610959922596,0.00479252442294156,0.0151285914562955,0.0153099339857512,-0.408
-0.226350679350102,0.00526028057249317,0.0152482858515839,0.0172145801901062,-0.413
-0.220542682919801,0.0058079964303013,0.0153925859273234,0.0135466232647761,-0.419
-0.216043018032117,0.00449966488768427,0.015513353800364,0.0153670158256025,-0.423
-0.211041738673564,0.00500127935855252,0.0156588460043192,0.016478775017664,-0.428
-0.205430905343469,0.00561083333009543,0.0157805235662812,0.0157596573765795,-0.433
-0.200345624354789,0.00508528098868033,0.0159270020770098,0.0142747938715653,-0.438
-0.195639052130032,0.00470657222475632,0.0160739250407422,0.0147782726055778,-0.443
-0.190600882832417,0.00503816929761525,0.0161966499153054,0.0163997654776145,-0.448
-0.185129680940436,0.00547120189198066,0.0163486355410261,0.0147047639095343,-0.454
-0.180180011902568,0.00494966903786806,0.0165548723935011,0.0162234427312451,-0.458
-0.174861303590069,0.00531870831249973,0.016849232112341,0.0167862550312337,-0.463
-0.16915749190714,0.00570381168292877,0.0170959679869692,0.0156431237242902,-0.467
-0.164168509736737,0.00498898217040272,0.0173936718127698,0.0156524593210063,-0.472
-0.159012381811704,0.00515612792503334,0.0176430287513402,0.0168161604841428,-0.476
-0.153663880294715,0.00534850151698871,0.017943668718419,0.0168716581124628,-0.48
-0.148057756572261,0.00560612372245353,0.0182457131176454,0.0165338971540852,-0.484
-0.142443374379158,0.00561438219310334,0.0184983767342697,0.0151398319993898,-0.487
-0.137629063495168,0.00481431088398998,0.0188025775189971,0.0145618976766784,-0.491
-0.132890009750205,0.00473905374496292,0.0190567902665657,0.0150454166996252,-0.495
-0.128240564564368,0.00464944518583707,0.0193625286792479,0.0144324450462463,-0.498
-0.123646068878266,0.00459449568610178,0.0196177358586492,0.0150686818920378,-0.501
-0.119082638291943,0.00456343058632312,0.019825507558573,0.0138978480946448,-0.504
-0.114790830589278,0.00429180770266517,0.0197421521224716,0.0144137855118389,-0.507
-0.110565890353525,0.0042249402357528,0.0196224618352345,0.0134312906577354,-0.51
-0.106463855615472,0.00410203473805362,0.0195038520561573,0.0124289483291511,-0.512
-0.102583622270746,0.00388023334472595,0.0194058928196297,0.0130219641803717,-0.514
-0.0987027508738119,0.00388087139693379,0.0192894660689402,0.0121929146469806,-0.516
-0.0949578392518171,0.00374491162199478,0.019193430303282,0.0127911628904727,-0.518
-0.0912313693061104,0.00372646994570673,0.0190794320736202,0.0120550648806743,-0.519
-0.0875923479272531,0.00363902137885731,0.0189855167199943,0.0127286964208988,-0.521
-0.0839507964905205,0.00364155143673255,0.0188741744266657,0.0145795367849395,-0.522
-0.0793065206062839,0.00464427588423662,0.0187643705288641,0.0114773797423631,-0.523
-0.0757309368171851,0.00357558378909886,0.0186740857500445,0.0147553385590782,-0.523
-0.0710787906215981,0.00465214619558697,0.0185672677201438,0.0118280796571635,-0.524
-0.0674210933395702,0.0036576972820279,0.0185658097569547,0.0150649423439311,-0.524
-0.0627155954858365,0.00470549785373371,0.0187972076781924,0.0146313887404053,-0.525
-0.0580186881591452,0.00469690732669125,0.0190015209618294,0.0151783756399739,-0.525
-0.0533765171252632,0.00464217103388202,0.0192484637353866,0.014575371140559,-0.525
-0.0487464481500718,0.00463006897519143,0.0194972068745789,0.0138959231751263,-0.526
-0.0442404214763994,0.00450602667367242,0.0197057639983935,0.0141296859205533,-0.526
-0.0398910371229617,0.00434938435343769,0.01995742395264,0.0132718253527968,-0.526
-0.0357240834059009,0.00416695371706076,0.0201681879832948,0.0160197753645606,-0.526
-0.0307393048023151,0.00498477860358577,0.0204222096131821,0.0122417004221935,-0.526
-0.027080171244182,0.00365913355813309,0.0206346883332926,0.0150849074072865,-0.526
-0.0225985226360063,0.00448164860817578,0.0208904446111757,0.0135815535371044,-0.526
-0.0185099424820394,0.00408858015396682,0.0211040845796059,0.0109959279541023,-0.526
-0.0157898574191257,0.00272008506291374,0.0213596764318356,0.012086326362553,-0.526
-0.0123729390953129,0.00341691832381282,0.0214489410240658,0.0106398433944346,-0.526
-0.00933933649594849,0.0030336025993644,0.0214169652839244,0.0103711567386604,-0.526
-0.00669573288236818,0.00264360361358031,0.0213803114647069,0.00856182632600833,-0.526
-0.00456128851745173,0.00213444436491645,0.0213512966985242,0.00870582683004173,-0.526
-0.00267634787273502,0.00188494064471671,0.0213183362592532,0.00936139737596964,-0.526
-0.000298842741403558,0.00237750513133146,0.0212924325959696,0.00708597561057722,-0.526
0.000843326973785767,0.00114216971518932,0.0212632429666705,0.00576717675680039,-0.527
0.00174291158967784,0.000899584615892075,0.0212361394204133,0.00642287782374584,-0.527
0.00310284603922508,0.00135993444954724,0.0212151602591829,0.00421266047390301,-0.528
